dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
02,2020-03-21,D,3,25,3,,,,,,,1,16,,,,
02,2020-03-21,E,7,21,3,,,,,,,2,18,,,,
03,2020-03-21,0,12,97,7,4,8,54,43,2,5,,,,,,
03,2020-03-21,A,0,8,0,,,,,,,,,,,,
03,2020-03-21,B,6,38,1,,,,,,,,,,,,
03,2020-03-21,C,1,15,1,,,,,,,,,,,,
03,2020-03-21,D,0,11,0,,,,,,,,,,,,
03,2020-03-21,E,5,25,5,,,,,,,,,,,,
04,2020-03-21,0,7,109,3,2,5,55,54,1,2,,,,,,
04,2020-03-21,A,0,16,0,,,,,,,,,,,,
04,2020-03-21,B,2,35,1,,,,,,,,,,,,
04,2020-03-21,C,4,32,1,,,,,,,,,,,,
04,2020-03-21,D,1,10,1,,,,,,,,,,,,
04,2020-03-21,E,0,16,0,,,,,,,,,,,,
05,2020-03-21,0,9,111,3,1,8,57,54,0,3,,,,,,
05,2020-03-21,A,0,15,0,,,,,,,,,,,,
05,2020-03-21,B,3,42,0,,,,,,,,,,,,
05,2020-03-21,C,4,37,2,,,,,,,,,,,,
05,2020-03-21,D,1,2,0,,,,,,,,,,,,
05,2020-03-21,E,1,15,1,,,,,,,,,,,,
06,2020-03-21,0,59,488,30,22,37,236,252,13,17,31,214,8,23,90,124
06,2020-03-21,A,1,77,1,,,,,,,2,41,,,,
06,2020-03-21,B,25,183,8,,,,,,,14,88,,,,
06,2020-03-21,C,11,101,4,,,,,,,12,42,,,,
06,2020-03-21,D,8,41,5,,,,,,,3,16,,,,
06,2020-03-21,E,14,86,12,,,,,,,0,27,,,,
07,2020-03-21,0,3,101,1,1,2,50,51,0,1,,,,,,
07,2020-03-21,A,0,6,0,,,,,,,,,,,,
07,2020-03-21,B,1,36,0,,,,,,,,,,,,
07,2020-03-21,C,0,25,0,,,,,,,,,,,,
07,2020-03-21,D,2,12,1,,,,,,,,,,,,
07,2020-03-21,E,0,22,0,,,,,,,,,,,,
08,2020-03-21,0,1,98,0,0,1,52,46,0,0,,,,,,
08,2020-03-21,A,0,24,0,,,,,,,,,,,,
08,2020-03-21,B,0,21,0,,,,,,,,,,,,
08,2020-03-21,C,0,23,0,,,,,,,,,,,,
08,2020-03-21,D,0,8,0,,,,,,,,,,,,
08,2020-03-21,E,1,22,0,,,,,,,,,,,,
09,2020-03-21,0,0,53,0,0,0,32,21,0,0,,,,,,
09,2020-03-21,A,0,9,0,,,,,,,,,,,,
09,2020-03-21,B,0,21,0,,,,,,,,,,,,
09,2020-03-21,C,0,12,0,,,,,,,,,,,,
09,2020-03-21,D,0,8,0,,,,,,,,,,,,
09,2020-03-21,E,0,3,0,,,,,,,,,,,,
10,2020-03-21,0,10,117,4,4,6,51,66,4,0,14,103,8,6,50,53
10,2020-03-21,A,0,14,0,,,,,,,0,28,,,,
10,2020-03-21,B,4,43,1,,,,,,,9,47,,,,
10,2020-03-21,C,3,24,1,,,,,,,3,16,,,,
10,2020-03-21,D,1,10,1,,,,,,,1,5,,,,
10,2020-03-21,E,2,26,1,,,,,,,1,7,,,,
11,2020-03-21,0,21,154,9,9,12,79,75,8,1,,,,,,
11,2020-03-21,A,0,16,0,,,,,,,,,,,,
11,2020-03-21,B,6,51,0,,,,,,,,,,,,
11,2020-03-21,C,9,42,3,,,,,,,,,,,,
11,2020-03-21,D,2,21,2,,,,,,,,,,,,
11,2020-03-21,E,4,24,4,,,,,,,,,,,,
12,2020-03-21,0,1,66,0,0,1,33,33,0,0,,,,,,
12,2020-03-21,A,0,14,0,,,,,,,,,,,,
12,2020-03-21,B,0,22,0,,,,,,,,,,,,
12,2020-03-21,C,1,10,0,,,,,,,,,,,,
12,2020-03-21,D,0,5,0,,,,,,,,,,,,
12,2020-03-21,E,0,15,0,,,,,,,,,,,,
13,2020-03-21,0,48,836,31,26,22,412,424,18,13,36,275,12,24,103,172
13,2020-03-21,A,3,167,0,,,,,,,6,90,,,,
13,2020-03-21,B,21,322,13,,,,,,,20,103,,,,
13,2020-03-21,C,14,183,8,,,,,,,4,42,,,,
13,2020-03-21,D,6,63,6,,,,,,,3,16,,,,
13,2020-03-21,E,4,101,4,,,,,,,3,24,,,,
14,2020-03-21,0,23,227,9,13,10,123,104,6,3,67,317,21,46,134,183
14,2020-03-21,A,0,35,0,,,,,,,6,87,,,,
14,2020-03-21,B,10,83,1,,,,,,,41,142,,,,
14,2020-03-21,C,6,43,3,,,,,,,14,51,,,,
14,2020-03-21,D,0,22,0,,,,,,,2,15,,,,
14,2020-03-21,E,7,44,5,,,,,,,4,21,,,,
15,2020-03-21,0,0,42,0,0,0,22,20,0,0,,,,,,
15,2020-03-21,A,0,4,0,,,,,,,,,,,,
15,2020-03-21,B,0,9,0,,,,,,,,,,,,
15,2020-03-21,C,0,9,0,,,,,,,,,,,,
15,2020-03-21,D,0,7,0,,,,,,,,,,,,
15,2020-03-21,E,0,13,0,,,,,,,,,,,,
16,2020-03-21,0,7,104,3,4,3,69,35,2,1,,,,,,
16,2020-03-21,A,0,6,0,,,,,,,,,,,,
16,2020-03-21,B,3,34,1,,,,,,,,,,,,
16,2020-03-21,C,1,27,0,,,,,,,,,,,,
16,2020-03-21,D,1,15,1,,,,,,,,,,,,
16,2020-03-21,E,2,22,1,,,,,,,,,,,,
17,2020-03-21,0,30,238,7,11,19,128,110,3,4,2,50,0,2,20,30
17,2020-03-21,A,3,35,0,,,,,,,0,13,,,,
17,2020-03-21,B,15,83,1,,,,,,,1,13,,,,
17,2020-03-21,C,4,48,1,,,,,,,0,13,,,,
17,2020-03-21,D,3,30,1,,,,,,,1,3,,,,
17,2020-03-21,E,5,42,4,,,,,,,0,8,,,,
18,2020-03-21,0,13,81,0,5,8,36,45,0,0,2,133,0,2,61,72
18,2020-03-21,A,0,8,0,,,,,,,0,28,,,,
18,2020-03-21,B,7,28,0,,,,,,,0,61,,,,
18,2020-03-21,C,4,17,0,,,,,,,1,28,,,,
18,2020-03-21,D,1,11,0,,,,,,,0,11,,,,
18,2020-03-21,E,1,17,0,,,,,,,1,5,,,,
19,2020-03-21,0,8,80,8,4,4,38,42,4,4,,,,,,
19,2020-03-21,A,1,14,1,,,,,,,,,,,,
19,2020-03-21,B,2,24,2,,,,,,,,,,,,
19,2020-03-21,C,2,15,2,,,,,,,,,,,,
19,2020-03-21,D,0,7,0,,,,,,,,,,,,
19,2020-03-21,E,3,20,3,,,,,,,,,,,,
21,2020-03-21,0,16,164,6,3,13,86,78,1,5,35,101,14,21,39,61
21,2020-03-21,A,1,11,0,,,,,,,1,18,,,,
21,2020-03-21,B,10,69,3,,,,,,,18,40,,,,
21,2020-03-21,C,1,32,0,,,,,,,8,23,,,,
21,2020-03-21,D,2,24,1,,,,,,,5,10,,,,
21,2020-03-21,E,2,28,2,,,,,,,3,10,,,,
22,2020-03-21,0,7,141,2,1,6,72,69,0,2,,,,,,
22,2020-03-21,A,0,26,0,,,,,,,,,,,,
22,2020-03-21,B,5,50,0,,,,,,,,,,,,
22,2020-03-21,C,1,25,1,,,,,,,,,,,,
22,2020-03-21,D,1,14,1,,,,,,,,,,,,
22,2020-03-21,E,0,26,0,,,,,,,,,,,,
23,2020-03-21,0,6,41,0,1,5,19,22,0,0,,,,,,
23,2020-03-21,A,0,1,0,,,,,,,,,,,,
23,2020-03-21,B,5,17,0,,,,,,,,,,,,
23,2020-03-21,C,1,9,0,,,,,,,,,,,,
23,2020-03-21,D,0,4,0,,,,,,,,,,,,
23,2020-03-21,E,0,10,0,,,,,,,,,,,,
24,2020-03-21,0,5,107,3,0,5,56,51,0,3,,,,,,
24,2020-03-21,A,0,6,0,,,,,,,,,,,,
24,2020-03-21,B,3,43,1,,,,,,,,,,,,
24,2020-03-21,C,1,17,1,,,,,,,,,,,,
24,2020-03-21,D,1,18,1,,,,,,,,,,,,
24,2020-03-21,E,0,23,0,,,,,,,,,,,,
25,2020-03-21,0,37,158,8,11,26,66,92,4,4,26,175,13,13,65,110
25,2020-03-21,A,1,26,0,,,,,,,3,34,,,,
25,2020-03-21,B,16,57,0,,,,,,,15,68,,,,
25,2020-03-21,C,10,27,1,,,,,,,4,36,,,,
25,2020-03-21,D,7,19,5,,,,,,,3,19,,,,
25,2020-03-21,E,3,29,2,,,,,,,1,18,,,,
26,2020-03-21,0,45,191,14,20,25,102,89,10,4,,,,,,
26,2020-03-21,A,0,31,0,,,,,,,,,,,,
26,2020-03-21,B,21,68,2,,,,,,,,,,,,
26,2020-03-21,C,9,36,2,,,,,,,,,,,,
26,2020-03-21,D,6,24,3,,,,,,,,,,,,
26,2020-03-21,E,9,32,7,,,,,,,,,,,,
27,2020-03-21,0,4,103,0,1,3,55,48,0,0,,,,,,
27,2020-03-21,A,0,12,0,,,,,,,,,,,,
27,2020-03-21,B,2,46,0,,,,,,,,,,,,
27,2020-03-21,C,1,20,0,,,,,,,,,,,,
27,2020-03-21,D,1,12,0,,,,,,,,,,,,
27,2020-03-21,E,0,13,0,,,,,,,,,,,,
28,2020-03-21,0,15,178,6,13,2,96,82,6,0,,,,,,
28,2020-03-21,A,0,15,0,,,,,,,,,,,,
28,2020-03-21,B,4,52,1,,,,,,,,,,,,
28,2020-03-21,C,6,59,2,,,,,,,,,,,,
28,2020-03-21,D,2,26,2,,,,,,,,,,,,
28,2020-03-21,E,3,26,1,,,,,,,,,,,,
29,2020-03-21,0,4,392,0,3,1,201,191,0,0,14,181,5,9,73,108
29,2020-03-21,A,0,66,0,,,,,,,1,48,,,,
29,2020-03-21,B,3,146,0,,,,,,,7,78,,,,
29,2020-03-21,C,1,90,0,,,,,,,5,34,,,,
29,2020-03-21,D,0,30,0,,,,,,,0,7,,,,
29,2020-03-21,E,0,60,0,,,,,,,1,13,,,,
2A,2020-03-21,0,0,51,0,0,0,29,22,0,0,17,62,8,9,24,38
2A,2020-03-21,A,0,4,0,,,,,,,0,14,,,,
2A,2020-03-21,B,0,22,0,,,,,,,9,27,,,,
2A,2020-03-21,C,0,12,0,,,,,,,7,14,,,,
2A,2020-03-21,D,0,6,0,,,,,,,0,4,,,,
2A,2020-03-21,E,0,7,0,,,,,,,1,3,,,,
2B,2020-03-21,0,26,77,24,9,17,34,43,8,16,,,,,,
2B,2020-03-21,A,1,4,1,,,,,,,,,,,,
2B,2020-03-21,B,8,32,7,,,,,,,,,,,,
2B,2020-03-21,C,13,24,13,,,,,,,,,,,,
2B,2020-03-21,D,2,10,1,,,,,,,,,,,,
2B,2020-03-21,E,2,7,2,,,,,,,,,,,,
30,2020-03-21,0,10,248,4,5,5,120,128,3,1,5,92,1,4,40,52
30,2020-03-21,A,0,49,0,,,,,,,1,24,,,,
30,2020-03-21,B,4,81,0,,,,,,,4,45,,,,
30,2020-03-21,C,3,50,1,,,,,,,0,10,,,,
30,2020-03-21,D,2,22,2,,,,,,,0,3,,,,
30,2020-03-21,E,1,46,1,,,,,,,0,10,,,,
31,2020-03-21,0,32,418,7,18,14,219,199,5,2,36,190,15,21,75,115
31,2020-03-21,A,25,95,4,,,,,,,3,42,,,,
31,2020-03-21,B,2,140,0,,,,,,,21,80,,,,
31,2020-03-21,C,3,84,2,,,,,,,9,40,,,,
31,2020-03-21,D,1,34,0,,,,,,,1,9,,,,
31,2020-03-21,E,1,65,1,,,,,,,2,19,,,,
32,2020-03-21,0,2,58,0,0,2,30,28,0,0,,,,,,
32,2020-03-21,A,1,6,0,,,,,,,,,,,,
32,2020-03-21,B,1,16,0,,,,,,,,,,,,
32,2020-03-21,C,0,13,0,,,,,,,,,,,,
32,2020-03-21,D,0,12,0,,,,,,,,,,,,
32,2020-03-21,E,0,11,0,,,,,,,,,,,,
33,2020-03-21,0,65,585,23,32,33,300,285,16,7,161,922,74,87,402,520
33,2020-03-21,A,1,101,0,,,,,,,24,228,,,,
33,2020-03-21,B,31,224,6,,,,,,,81,388,,,,
33,2020-03-21,C,19,130,9,,,,,,,38,172,,,,
33,2020-03-21,D,8,40,3,,,,,,,5,56,,,,
33,2020-03-21,E,6,90,5,,,,,,,13,78,,,,
34,2020-03-21,0,18,445,12,12,6,216,229,9,3,20,89,6,14,33,56
34,2020-03-21,A,1,56,0,,,,,,,6,26,,,,
34,2020-03-21,B,2,169,0,,,,,,,8,44,,,,
34,2020-03-21,C,4,93,2,,,,,,,4,16,,,,
34,2020-03-21,D,3,43,2,,,,,,,1,2,,,,
34,2020-03-21,E,8,84,8,,,,,,,1,1,,,,
35,2020-03-21,0,32,314,17,13,19,168,146,7,10,21,223,10,11,90,133
35,2020-03-21,A,0,58,0,,,,,,,3,37,,,,
35,2020-03-21,B,15,113,5,,,,,,,12,104,,,,
35,2020-03-21,C,12,67,7,,,,,,,3,29,,,,
35,2020-03-21,D,2,27,2,,,,,,,2,12,,,,
35,2020-03-21,E,3,49,3,,,,,,,1,41,,,,
36,2020-03-21,0,3,62,1,1,2,36,26,1,0,,,,,,
36,2020-03-21,A,0,7,0,,,,,,,,,,,,
36,2020-03-21,B,1,25,0,,,,,,,,,,,,
36,2020-03-21,C,1,15,0,,,,,,,,,,,,
36,2020-03-21,D,1,8,1,,,,,,,,,,,,
36,2020-03-21,E,0,7,0,,,,,,,,,,,,
37,2020-03-21,0,20,186,8,6,14,97,89,2,6,10,187,3,7,79,108
37,2020-03-21,A,1,52,1,,,,,,,0,42,,,,
37,2020-03-21,B,10,47,1,,,,,,,6,95,,,,
37,2020-03-21,C,4,34,1,,,,,,,3,28,,,,
37,2020-03-21,D,0,15,0,,,,,,,0,6,,,,
37,2020-03-21,E,5,38,5,,,,,,,1,16,,,,
38,2020-03-21,0,12,427,3,4,8,202,225,1,2,56,187,15,40,71,115
38,2020-03-21,A,0,81,0,,,,,,,5,32,,,,
38,2020-03-21,B,7,142,2,,,,,,,26,81,,,,
38,2020-03-21,C,3,92,0,,,,,,,18,41,,,,
38,2020-03-21,D,1,40,0,,,,,,,4,14,,,,
38,2020-03-21,E,1,72,1,,,,,,,3,19,,,,
39,2020-03-21,0,19,118,6,8,11,51,67,2,4,,,,,,
39,2020-03-21,A,0,17,0,,,,,,,,,,,,
39,2020-03-21,B,8,44,1,,,,,,,,,,,,
39,2020-03-21,C,8,34,2,,,,,,,,,,,,
39,2020-03-21,D,1,5,1,,,,,,,,,,,,
39,2020-03-21,E,2,18,2,,,,,,,,,,,,
40,2020-03-21,0,8,109,5,5,3,62,47,3,2,,,,,,
40,2020-03-21,A,0,20,0,,,,,,,,,,,,
40,2020-03-21,B,1,25,1,,,,,,,,,,,,
40,2020-03-21,C,3,26,0,,,,,,,,,,,,
40,2020-03-21,D,0,13,0,,,,,,,,,,,,
40,2020-03-21,E,4,25,4,,,,,,,,,,,,
41,2020-03-21,0,0,118,0,0,0,67,51,0,0,,,,,,
41,2020-03-21,A,0,25,0,,,,,,,,,,,,
41,2020-03-21,B,0,38,0,,,,,,,,,,,,
41,2020-03-21,C,0,24,0,,,,,,,,,,,,
41,2020-03-21,D,0,10,0,,,,,,,,,,,,
41,2020-03-21,E,0,21,0,,,,,,,,,,,,
42,2020-03-21,0,7,361,1,3,4,189,172,1,0,4,149,3,1,78,71
42,2020-03-21,A,0,49,0,,,,,,,0,32,,,,
42,2020-03-21,B,4,130,1,,,,,,,2,54,,,,
42,2020-03-21,C,3,75,0,,,,,,,2,32,,,,
42,2020-03-21,D,0,45,0,,,,,,,0,6,,,,
42,2020-03-21,E,0,62,0,,,,,,,0,25,,,,
43,2020-03-21,0,0,19,0,0,0,11,8,0,0,,,,,,
43,2020-03-21,A,0,6,0,,,,,,,,,,,,
43,2020-03-21,B,0,5,0,,,,,,,,,,,,
43,2020-03-21,C,0,3,0,,,,,,,,,,,,
43,2020-03-21,D,0,1,0,,,,,,,,,,,,
43,2020-03-21,E,0,4,0,,,,,,,,,,,,
44,2020-03-21,0,22,267,19,9,13,146,121,9,10,119,505,52,67,225,278
44,2020-03-21,A,0,60,0,,,,,,,20,128,,,,
44,2020-03-21,B,2,79,0,,,,,,,59,193,,,,
44,2020-03-21,C,6,52,5,,,,,,,21,82,,,,
44,2020-03-21,D,3,27,3,,,,,,,5,34,,,,
44,2020-03-21,E,11,49,11,,,,,,,13,67,,,,
45,2020-03-21,0,2,227,2,1,1,119,108,1,1,8,49,0,8,16,33
45,2020-03-21,A,0,50,0,,,,,,,0,10,,,,
45,2020-03-21,B,0,77,0,,,,,,,7,24,,,,
45,2020-03-21,C,0,50,0,,,,,,,1,9,,,,
45,2020-03-21,D,1,16,1,,,,,,,0,1,,,,
45,2020-03-21,E,1,34,1,,,,,,,0,5,,,,
46,2020-03-21,0,0,76,0,0,0,43,33,0,0,,,,,,
46,2020-03-21,A,0,17,0,,,,,,,,,,,,
46,2020-03-21,B,0,17,0,,,,,,,,,,,,
46,2020-03-21,C,0,19,0,,,,,,,,,,,,
46,2020-03-21,D,0,10,0,,,,,,,,,,,,
46,2020-03-21,E,0,13,0,,,,,,,,,,,,
47,2020-03-21,0,11,147,3,1,10,71,76,0,3,,,,,,
47,2020-03-21,A,0,27,0,,,,,,,,,,,,
47,2020-03-21,B,5,39,0,,,,,,,,,,,,
47,2020-03-21,C,3,38,0,,,,,,,,,,,,
47,2020-03-21,D,0,7,0,,,,,,,,,,,,
47,2020-03-21,E,3,36,3,,,,,,,,,,,,
48,2020-03-21,0,0,10,0,0,0,5,5,0,0,,,,,,
48,2020-03-21,A,0,1,0,,,,,,,,,,,,
48,2020-03-21,B,0,4,0,,,,,,,,,,,,
48,2020-03-21,C,0,1,0,,,,,,,,,,,,
48,2020-03-21,D,0,1,0,,,,,,,,,,,,
48,2020-03-21,E,0,3,0,,,,,,,,,,,,
49,2020-03-21,0,22,251,6,10,12,128,123,3,3,,,,,,
49,2020-03-21,A,2,71,0,,,,,,,,,,,,
49,2020-03-21,B,6,71,1,,,,,,,,,,,,
49,2020-03-21,C,7,52,0,,,,,,,,,,,,
49,2020-03-21,D,4,25,3,,,,,,,,,,,,
49,2020-03-21,E,3,32,2,,,,,,,,,,,,
50,2020-03-21,0,7,194,6,4,3,97,97,4,2,16,114,7,9,48,66
50,2020-03-21,A,0,29,0,,,,,,,1,27,,,,
50,2020-03-21,B,0,57,0,,,,,,,9,42,,,,
50,2020-03-21,C,2,38,2,,,,,,,5,28,,,,
50,2020-03-21,D,5,23,4,,,,,,,0,5,,,,
50,2020-03-21,E,0,47,0,,,,,,,1,12,,,,
51,2020-03-21,0,21,183,5,7,14,95,88,2,3,14,61,6,8,29,32
51,2020-03-21,A,0,34,0,,,,,,,0,13,,,,
51,2020-03-21,B,12,64,1,,,,,,,14,35,,,,
51,2020-03-21,C,5,39,1,,,,,,,0,5,,,,
51,2020-03-21,D,0,19,0,,,,,,,0,2,,,,
51,2020-03-21,E,4,27,3,,,,,,,0,6,,,,
52,2020-03-21,0,17,93,2,8,9,47,46,1,1,,,,,,
52,2020-03-21,A,1,12,1,,,,,,,,,,,,
52,2020-03-21,B,7,28,0,,,,,,,,,,,,
52,2020-03-21,C,6,15,0,,,,,,,,,,,,
52,2020-03-21,D,2,17,0,,,,,,,,,,,,
52,2020-03-21,E,1,21,1,,,,,,,,,,,,
53,2020-03-21,0,1,38,1,1,0,22,16,1,0,,,,,,
53,2020-03-21,A,0,4,0,,,,,,,,,,,,
53,2020-03-21,B,1,17,1,,,,,,,,,,,,
53,2020-03-21,C,0,5,0,,,,,,,,,,,,
53,2020-03-21,D,0,3,0,,,,,,,,,,,,
53,2020-03-21,E,0,9,0,,,,,,,,,,,,
54,2020-03-21,0,30,202,16,20,10,97,105,11,5,4,188,1,3,85,103
54,2020-03-21,A,2,36,2,,,,,,,0,36,,,,
54,2020-03-21,B,7,68,1,,,,,,,3,67,,,,
54,2020-03-21,C,10,42,3,,,,,,,1,38,,,,
54,2020-03-21,D,6,24,5,,,,,,,0,9,,,,
54,2020-03-21,E,5,32,5,,,,,,,0,38,,,,
55,2020-03-21,0,20,73,6,7,13,34,39,4,2,,,,,,
55,2020-03-21,A,0,5,0,,,,,,,,,,,,
55,2020-03-21,B,13,29,3,,,,,,,,,,,,
55,2020-03-21,C,5,23,1,,,,,,,,,,,,
55,2020-03-21,D,1,6,1,,,,,,,,,,,,
55,2020-03-21,E,1,10,1,,,,,,,,,,,,
56,2020-03-21,0,34,277,6,12,22,123,154,3,3,5,101,1,4,38,63
56,2020-03-21,A,2,50,0,,,,,,,0,21,,,,
56,2020-03-21,B,19,94,0,,,,,,,4,42,,,,
56,2020-03-21,C,7,54,2,,,,,,,1,19,,,,
56,2020-03-21,D,1,26,0,,,,,,,0,6,,,,
56,2020-03-21,E,5,53,4,,,,,,,0,13,,,,
57,2020-03-21,0,83,446,30,27,56,213,233,13,17,,,,,,
57,2020-03-21,A,0,71,0,,,,,,,,,,,,
57,2020-03-21,B,43,159,4,,,,,,,,,,,,
57,2020-03-21,C,25,101,12,,,,,,,,,,,,
57,2020-03-21,D,7,37,7,,,,,,,,,,,,
57,2020-03-21,E,8,78,7,,,,,,,,,,,,
58,2020-03-21,0,9,144,3,2,7,76,67,1,2,,,,,,
58,2020-03-21,A,0,19,0,,,,,,,,,,,,
58,2020-03-21,B,4,48,1,,,,,,,,,,,,
58,2020-03-21,C,4,33,1,,,,,,,,,,,,
58,2020-03-21,D,0,15,0,,,,,,,,,,,,
58,2020-03-21,E,1,29,1,,,,,,,,,,,,
59,2020-03-21,0,73,859,25,43,30,470,389,15,10,88,556,42,46,275,281
59,2020-03-21,A,13,188,2,,,,,,,15,169,,,,
59,2020-03-21,B,29,312,3,,,,,,,53,258,,,,
59,2020-03-21,C,18,180,9,,,,,,,16,95,,,,
59,2020-03-21,D,3,74,3,,,,,,,2,10,,,,
59,2020-03-21,E,10,105,8,,,,,,,1,23,,,,
60,2020-03-21,0,3,109,1,0,3,45,64,0,1,,,,,,
60,2020-03-21,A,0,3,0,,,,,,,,,,,,
60,2020-03-21,B,2,42,1,,,,,,,,,,,,
60,2020-03-21,C,1,33,0,,,,,,,,,,,,
60,2020-03-21,D,0,11,0,,,,,,,,,,,,
60,2020-03-21,E,0,20,0,,,,,,,,,,,,
61,2020-03-21,0,15,132,1,7,8,78,54,1,0,,,,,,
61,2020-03-21,A,9,29,0,,,,,,,,,,,,
61,2020-03-21,B,3,33,0,,,,,,,,,,,,
61,2020-03-21,C,1,21,0,,,,,,,,,,,,
61,2020-03-21,D,1,19,0,,,,,,,,,,,,
61,2020-03-21,E,1,30,1,,,,,,,,,,,,
62,2020-03-21,0,13,166,5,5,8,93,73,1,4,,,,,,
62,2020-03-21,A,0,27,0,,,,,,,,,,,,
62,2020-03-21,B,2,62,1,,,,,,,,,,,,
62,2020-03-21,C,5,36,2,,,,,,,,,,,,
62,2020-03-21,D,5,20,2,,,,,,,,,,,,
62,2020-03-21,E,1,21,0,,,,,,,,,,,,
63,2020-03-21,0,5,78,2,3,2,41,37,0,2,3,98,2,1,36,62
63,2020-03-21,A,0,33,0,,,,,,,1,22,,,,
63,2020-03-21,B,2,20,0,,,,,,,1,39,,,,
63,2020-03-21,C,1,11,0,,,,,,,1,12,,,,
63,2020-03-21,D,0,5,0,,,,,,,0,7,,,,
63,2020-03-21,E,2,9,2,,,,,,,0,18,,,,
64,2020-03-21,0,11,263,8,4,7,141,122,3,5,55,351,17,38,137,214
64,2020-03-21,A,0,46,0,,,,,,,9,73,,,,
64,2020-03-21,B,3,62,0,,,,,,,27,132,,,,
64,2020-03-21,C,4,58,4,,,,,,,8,69,,,,
64,2020-03-21,D,1,28,1,,,,,,,9,39,,,,
64,2020-03-21,E,3,69,3,,,,,,,2,38,,,,
65,2020-03-21,0,0,40,0,0,0,24,16,0,0,,,,,,
65,2020-03-21,A,0,4,0,,,,,,,,,,,,
65,2020-03-21,B,0,12,0,,,,,,,,,,,,
65,2020-03-21,C,0,10,0,,,,,,,,,,,,
65,2020-03-21,D,0,8,0,,,,,,,,,,,,
65,2020-03-21,E,0,6,0,,,,,,,,,,,,
66,2020-03-21,0,9,174,3,4,5,86,88,2,1,23,144,11,12,58,86
66,2020-03-21,A,1,41,1,,,,,,,6,48,,,,
66,2020-03-21,B,3,55,0,,,,,,,14,57,,,,
66,2020-03-21,C,0,29,0,,,,,,,3,17,,,,
66,2020-03-21,D,1,23,0,,,,,,,0,8,,,,
66,2020-03-21,E,4,26,2,,,,,,,0,14,,,,
67,2020-03-21,0,69,301,52,38,31,172,129,31,21,104,460,43,61,204,255
67,2020-03-21,A,0,45,0,,,,,,,5,81,,,,
67,2020-03-21,B,17,85,7,,,,,,,51,217,,,,
67,2020-03-21,C,25,70,18,,,,,,,27,89,,,,
67,2020-03-21,D,12,40,12,,,,,,,11,29,,,,
67,2020-03-21,E,15,61,15,,,,,,,10,44,,,,
68,2020-03-21,0,86,281,55,47,39,143,138,37,18,56,172,20,33,57,112
68,2020-03-21,A,0,31,0,,,,,,,2,26,,,,
68,2020-03-21,B,16,86,4,,,,,,,34,79,,,,
68,2020-03-21,C,33,72,20,,,,,,,12,34,,,,
68,2020-03-21,D,12,39,9,,,,,,,4,16,,,,
68,2020-03-21,E,25,53,22,,,,,,,4,16,,,,
69,2020-03-21,0,125,736,55,59,66,391,345,28,27,94,430,38,56,189,241
69,2020-03-21,A,0,147,0,,,,,,,7,79,,,,
69,2020-03-21,B,52,280,6,,,,,,,44,166,,,,
69,2020-03-21,C,36,149,18,,,,,,,21,80,,,,
69,2020-03-21,D,11,57,7,,,,,,,9,33,,,,
69,2020-03-21,E,26,103,24,,,,,,,13,71,,,,
70,2020-03-21,0,18,76,14,12,6,46,30,8,6,,,,,,
70,2020-03-21,A,0,2,0,,,,,,,,,,,,
70,2020-03-21,B,2,20,1,,,,,,,,,,,,
70,2020-03-21,C,6,20,3,,,,,,,,,,,,
70,2020-03-21,D,2,10,2,,,,,,,,,,,,
70,2020-03-21,E,8,24,8,,,,,,,,,,,,
71,2020-03-21,0,28,226,16,14,14,114,112,8,8,,,,,,
71,2020-03-21,A,0,35,0,,,,,,,,,,,,
71,2020-03-21,B,9,67,3,,,,,,,,,,,,
71,2020-03-21,C,11,54,7,,,,,,,,,,,,
71,2020-03-21,D,1,28,1,,,,,,,,,,,,
71,2020-03-21,E,7,42,5,,,,,,,,,,,,
72,2020-03-21,0,25,224,4,6,19,119,105,2,2,,,,,,
72,2020-03-21,A,0,32,0,,,,,,,,,,,,
72,2020-03-21,B,11,72,1,,,,,,,,,,,,
72,2020-03-21,C,9,52,1,,,,,,,,,,,,
72,2020-03-21,D,3,28,1,,,,,,,,,,,,
72,2020-03-21,E,2,40,1,,,,,,,,,,,,
73,2020-03-21,0,4,90,2,2,2,44,46,1,1,18,74,5,13,27,47
73,2020-03-21,A,0,12,0,,,,,,,2,12,,,,
73,2020-03-21,B,2,34,0,,,,,,,11,35,,,,
73,2020-03-21,C,0,22,0,,,,,,,1,13,,,,
73,2020-03-21,D,1,10,1,,,,,,,2,8,,,,
73,2020-03-21,E,1,12,1,,,,,,,2,6,,,,
74,2020-03-21,0,34,409,15,19,15,210,199,8,7,27,157,9,18,67,90
74,2020-03-21,A,0,70,0,,,,,,,2,44,,,,
74,2020-03-21,B,14,153,3,,,,,,,10,56,,,,
74,2020-03-21,C,8,89,4,,,,,,,11,28,,,,
74,2020-03-21,D,2,29,1,,,,,,,3,12,,,,
74,2020-03-21,E,10,68,7,,,,,,,1,17,,,,
75,2020-03-21,0,351,1003,89,189,162,554,449,64,25,169,698,93,76,313,385
